month,site,job_family,team_id,headcount_actual,headcount_planned,voluntary_leavers,engagement_score_avg,training_hours_avg,absenteeism_rate,critical_skill_coverage_rate,critical_role_flag,avg_coverage_rate,n_skills,total_open_positions,avg_time_to_fill,avg_offer_acceptance,attrition_rate,headcount_gap,headcount_gap_pct,year,quarter
2025-09-01,Lyon,Finance,137,19,83,1,10,24,0.0,0.3872989360773032,1,0.3333333333333333,1.0,782,123.21212121212122,0.6486346335708912,0.05263157894736842,-64,-0.7710843373493976,2025,3
2025-06-01,Madrid,Finance,196,-2,42,-2,10,19,0.0990747469601709,0.8268313660243574,1,0.5714285714285714,1.0,77,158.16666666666666,0.7487792176493798,1.0,-44,-1.0476190476190477,2025,2
2024-11-01,Berlin,Finance,297,130,65,13,10,56,0.0,0.3115522571929245,1,,,706,129.06451612903226,0.672632604441896,0.1,65,1.0,2024,4
2023-10-01,Berlin,It,291,71,131,28,10,-1,0.138354588460389,1.0,1,0.5555555555555556,1.0,426,168.25,0.7729894398217327,0.39436619718309857,-60,-0.4580152671755725,2023,4
2023-05-01,Lyon,Hr,200,53,122,40,10,45,0.3869169225861374,1.0,0,0.7759103641456583,2.0,139,144.0,0.8966823483751605,0.7547169811320755,-69,-0.5655737704918032,2023,2
2025-12-01,Lyon,Finance,106,27,108,0,10,23,0.2028715389753634,0.8469660238687479,1,2.0,1.0,372,155.41176470588235,0.5845495371712621,0.0,-81,-0.75,2025,4
2025-10-01,Berlin,Operations,143,108,101,12,10,54,0.3755309973129346,0.3707134315416808,1,0.8823529411764706,1.0,135,165.42857142857142,0.9463528005154839,0.1111111111111111,7,0.06930693069306931,2025,4
2025-07-01,Paris,Finance,175,11,134,11,10,-5,0.2392328274175413,0.613467280168343,1,,,483,168.72222222222223,0.7289697421695259,1.0,-123,-0.917910447761194,2025,3
2023-10-01,Madrid,It,106,148,85,59,10,59,0.0,1.0,1,1.5202614379084967,1.0,361,143.92857142857142,0.93710983661964,0.39864864864864863,63,0.7411764705882353,2023,4
2024-07-01,Paris,Hr,293,88,83,31,10,32,0.3335805228236509,0.3591125140028925,0,2.0,2.0,72,178.25,0.8367629576386062,0.3522727272727273,5,0.060240963855421686,2024,3
2025-08-01,Berlin,Operations,159,159,185,33,10,5,0.0,0.1932857968674666,1,0.0,1.0,194,160.11111111111111,0.7457358817670807,0.20754716981132076,-26,-0.14054054054054055,2025,3
2023-01-01,Lyon,It,100,179,3,55,10,52,0.3188736033930057,0.4610304604291617,1,,,517,176.13636363636363,0.7663198425339822,0.30726256983240224,176,58.666666666666664,2023,1
2023-05-01,Lyon,Hr,161,95,123,53,10,54,0.2494500406952131,1.0,0,1.3730158730158728,3.0,139,144.0,0.8966823483751605,0.5578947368421052,-28,-0.22764227642276422,2023,2
2023-04-01,Berlin,Operations,186,53,19,13,10,-6,0.3031705463210909,1.0,1,0.4202586206896552,2.0,291,180.9090909090909,0.7346504910895107,0.24528301886792453,34,1.7894736842105263,2023,2
2024-04-01,Berlin,Finance,188,191,34,51,10,14,0.0,0.6215449978067913,1,0.3153846153846154,2.0,485,126.3,0.7735579214969157,0.2670157068062827,157,4.617647058823529,2024,2
2024-12-01,Paris,It,117,-2,96,-2,10,16,0.2844380904011998,1.0,1,0.95,1.0,427,133.88888888888889,0.6304449109517194,1.0,-98,-1.0208333333333333,2024,4
2024-04-01,Lyon,It,207,115,186,37,10,31,0.1662112268263158,0.4983360471306358,1,,,543,144.96,0.7897464660330112,0.3217391304347826,-71,-0.3817204301075269,2024,2
2023-02-01,Madrid,Finance,234,84,172,56,10,44,0.0,0.7631858691386089,1,,,278,181.46153846153845,0.7079152370737293,0.6666666666666666,-88,-0.5116279069767442,2023,1
2025-04-01,Lyon,It,214,161,13,37,10,15,0.3334791559817638,0.0302766996411298,1,1.2857142857142856,2.0,285,98.92307692307692,0.7433861048191968,0.22981366459627328,148,11.384615384615385,2025,2
2025-08-01,Madrid,Operations,153,180,149,49,10,5,0.3260867587732844,1.0,1,2.0,1.0,159,240.66666666666666,0.5780091269679531,0.2722222222222222,31,0.2080536912751678,2025,3
2025-03-01,Madrid,Finance,166,157,47,50,10,79,0.1431946794060091,1.0,1,0.7083333333333334,2.0,272,178.66666666666666,0.7586384600043268,0.3184713375796178,110,2.3404255319148937,2025,1
2024-08-01,Berlin,It,192,77,157,40,10,17,0.0715745868093558,0.1503055895005406,1,,,569,159.52380952380952,0.6375055611096624,0.5194805194805194,-80,-0.5095541401273885,2024,3
2024-12-01,Madrid,Operations,237,158,28,14,10,19,0.0403282144400386,0.5382077146776256,1,,,102,158.4,0.7002423270817346,0.08860759493670886,130,4.642857142857143,2024,4
2023-12-01,Paris,Operations,288,102,35,38,10,66,0.1616423697346745,0.7253200146871146,1,,,227,108.38461538461539,0.7753240635889218,0.37254901960784315,67,1.9142857142857144,2023,4
2025-11-01,Berlin,It,158,61,41,5,10,78,0.30501447381617,1.0,1,1.4464285714285714,2.0,439,170.1764705882353,0.7501809530923218,0.08196721311475409,20,0.4878048780487805,2025,4
2025-09-01,Lyon,It,286,39,28,28,10,34,0.1395565958435586,1.0,1,,,418,168.77272727272728,0.7159289582293623,0.717948717948718,11,0.39285714285714285,2025,3
2025-09-01,Lyon,Hr,168,137,134,36,10,8,0.0,1.0,0,0.4,1.0,288,145.58333333333334,0.8345172034869126,0.26277372262773724,3,0.022388059701492536,2025,3
2023-12-01,Lyon,It,290,70,159,18,10,2,0.0,0.3237704277626792,1,1.2,1.0,438,198.71428571428572,0.7566596532118745,0.2571428571428571,-89,-0.559748427672956,2023,4
2023-03-01,Berlin,It,197,187,140,51,10,64,0.2009480739966331,0.5345110901995688,1,0.5833333333333334,1.0,472,154.0952380952381,0.684567052685228,0.2727272727272727,47,0.3357142857142857,2023,1
2023-01-01,Paris,Hr,107,159,140,0,10,12,0.1880948517457873,0.3709543063416207,0,0.875,1.0,220,123.07692307692308,0.8102547569109537,0.0,19,0.1357142857142857,2023,1
2025-09-01,Berlin,Hr,154,22,181,20,10,3,0.1113388769111075,0.9557779636922084,0,0.7931034482758621,1.0,248,134.07692307692307,0.5889507420303599,0.9090909090909091,-159,-0.8784530386740331,2025,3
2023-10-01,Lyon,It,233,52,141,38,0,63,0.0,0.9710243683436448,1,,,523,125.73684210526316,0.7591232515126587,0.7307692307692307,-89,-0.6312056737588653,2023,4
2025-05-01,Lyon,Operations,228,174,133,17,10,12,0.0,0.0242537391366228,1,0.15,1.0,147,199.16666666666666,0.7925234127292203,0.09770114942528736,41,0.3082706766917293,2025,2
2024-01-01,Lyon,Finance,155,182,143,26,8,29,0.0905497708946647,1.0,1,1.0575584217460647,3.0,454,125.80952380952381,0.7925489114405165,0.14285714285714285,39,0.2727272727272727,2024,1
2023-12-01,Berlin,Finance,203,94,40,27,10,53,0.0366977493926676,0.3442657286097363,1,1.173913043478261,1.0,532,177.5,0.814215945196779,0.2872340425531915,54,1.35,2023,4
2025-07-01,Berlin,It,213,169,179,7,10,74,0.0,1.0,1,,,616,172.5,0.7167316937362385,0.04142011834319527,-10,-0.055865921787709494,2025,3
2023-02-01,Berlin,Operations,187,88,111,30,10,48,0.297674874198978,1.0,1,0.19230769230769232,1.0,86,246.66666666666666,0.5962377096246684,0.3409090909090909,-23,-0.2072072072072072,2023,1
2025-11-01,Berlin,Hr,237,-5,84,-5,10,9,0.102411233964074,1.0,0,1.4166666666666667,2.0,266,156.72727272727272,0.7191656538060124,1.0,-89,-1.0595238095238095,2025,4
2024-11-01,Paris,Finance,207,124,107,41,10,21,0.1018412538634264,0.6121695284815476,1,,,800,132.55555555555554,0.7149410316970735,0.33064516129032256,17,0.1588785046728972,2024,4
2024-05-01,Madrid,It,122,-2,143,-2,10,67,0.0568335536773942,0.522453377768038,1,,,293,109.66666666666667,0.6560138772614491,1.0,-145,-1.013986013986014,2024,2
2025-02-01,Lyon,It,243,90,4,25,10,13,0.2085416890573498,0.6526816269745027,1,0.6842105263157895,1.0,296,196.0,0.48534323637340715,0.2777777777777778,86,21.5,2025,1
2023-08-01,Berlin,Operations,200,50,151,15,10,35,0.0,0.7908550020100398,1,1.4375,2.0,125,187.88888888888889,0.5599287422854149,0.3,-101,-0.6688741721854304,2023,3
2025-05-01,Lyon,It,243,197,170,29,10,7,0.3661528417495186,0.3748798881119137,1,,,432,158.05,0.7697477338100314,0.14720812182741116,27,0.1588235294117647,2025,2
2025-02-01,Paris,It,155,151,192,18,10,37,0.0,1.0,1,1.1111111111111112,2.0,503,140.52173913043478,0.6996845846792464,0.11920529801324503,-41,-0.21354166666666666,2025,1
2023-10-01,Berlin,It,207,152,9,17,10,3,0.2261798644810019,0.7560974401505146,1,1.4375,2.0,426,168.25,0.7729894398217327,0.1118421052631579,143,15.88888888888889,2023,4
2025-02-01,Berlin,Operations,194,88,186,23,4,43,0.2225816015409306,0.1097955084220101,1,1.8333333333333333,1.0,152,171.45454545454547,0.7783956680320369,0.26136363636363635,-98,-0.5268817204301075,2025,1
2025-10-01,Madrid,It,105,137,34,44,10,10,0.0,1.0,1,,,186,154.71428571428572,0.7268121786244764,0.32116788321167883,103,3.0294117647058822,2025,4
2023-07-01,Lyon,Operations,129,47,30,19,10,-6,0.3958256516849776,0.7261560605778655,1,0.35714285714285715,1.0,278,180.0,0.6453089307374618,0.40425531914893614,17,0.5666666666666667,2023,3
2023-04-01,Lyon,Finance,290,49,119,6,10,20,0.0,1.0,1,0.4746376811594203,2.0,533,142.05,0.7212591956844081,0.12244897959183673,-70,-0.5882352941176471,2023,2
2023-11-01,Lyon,Finance,228,171,78,6,10,56,0.0188139794548327,0.5854255766592995,1,0.32,1.0,299,175.6875,0.747353849842399,0.03508771929824561,93,1.1923076923076923,2023,4
2025-05-01,Madrid,It,150,24,138,15,10,76,0.0548621506213785,0.3371412039085921,1,1.0,2.0,370,189.92857142857142,0.6610641772982154,0.625,-114,-0.8260869565217391,2025,2
2025-12-01,Berlin,It,205,36,8,36,10,48,0.2816837039556846,1.0,1,2.0,1.0,490,146.57142857142858,0.6438663311737925,1.0,28,3.5,2025,4
2025-01-01,Paris,Operations,188,35,193,35,5,33,0.0,0.6487414702725813,1,,,195,154.33333333333334,0.6748517709148545,1.0,-158,-0.8186528497409327,2025,1
2024-09-01,Lyon,Finance,226,76,43,41,10,53,0.134212095181993,1.0,1,,,758,157.75,0.8169726307045305,0.5394736842105263,33,0.7674418604651163,2024,3
2025-12-01,Lyon,Finance,145,-7,115,-7,10,31,0.0,0.6967366405244086,1,0.5256410256410257,2.0,372,155.41176470588235,0.5845495371712621,1.0,-122,-1.0608695652173914,2025,4
2023-10-01,Madrid,It,220,-1,143,-1,10,27,0.1435532561711532,0.5075109909183662,1,1.6319444444444444,2.0,361,143.92857142857142,0.93710983661964,1.0,-144,-1.006993006993007,2023,4
2023-09-01,Paris,It,248,96,119,55,10,-4,0.1878081341781627,1.0,1,0.20689655172413793,1.0,864,132.3548387096774,0.7736015681964408,0.5729166666666666,-23,-0.19327731092436976,2023,3
2024-12-01,Paris,Operations,198,64,175,11,10,48,0.0,1.0,1,0.7142857142857143,1.0,160,153.125,0.8705040147206637,0.171875,-111,-0.6342857142857142,2024,4
2025-11-01,Lyon,Operations,265,29,52,28,10,58,0.0,0.3083989610523036,1,2.0,1.0,255,140.9,0.7782414415374647,0.9655172413793104,-23,-0.4423076923076923,2025,4
2025-11-01,Lyon,It,168,116,64,14,10,59,0.0,0.7332828357496205,1,1.8333333333333333,1.0,422,137.13333333333333,0.7125896782463067,0.1206896551724138,52,0.8125,2025,4
2025-12-01,Paris,Finance,162,172,175,7,10,38,0.3113664669206281,0.1699748884807011,1,0.35,1.0,493,154.61111111111111,0.6073574604017729,0.040697674418604654,-3,-0.017142857142857144,2025,4
2024-06-01,Paris,It,149,108,69,38,10,67,0.3560003040063729,0.1616168084274247,1,1.0324675324675323,3.0,505,134.86363636363637,0.6372886968668072,0.35185185185185186,39,0.5652173913043478,2024,2
2025-08-01,Madrid,Hr,111,62,45,57,10,0,0.0626336035202617,1.0,0,1.3636363636363635,1.0,160,160.85714285714286,0.7673848251974624,0.9193548387096774,17,0.37777777777777777,2025,3
2024-12-01,Paris,It,168,29,120,29,7,-9,0.3248777760693445,1.0,1,,,427,133.88888888888889,0.6304449109517194,1.0,-91,-0.7583333333333333,2024,4
2024-11-01,Berlin,Finance,172,193,120,8,10,16,0.0857261067016277,1.0,1,1.0,1.0,706,129.06451612903226,0.672632604441896,0.04145077720207254,73,0.6083333333333333,2024,4
2025-08-01,Berlin,Finance,143,198,32,45,10,5,0.0406757765959411,1.0,1,,,357,131.38888888888889,0.5777759844372885,0.22727272727272727,166,5.1875,2025,3
2023-12-01,Paris,Hr,151,85,179,27,10,53,0.118746975322916,0.0679182609284908,0,0.05,2.0,296,166.91666666666666,0.6920070730686039,0.3176470588235294,-94,-0.5251396648044693,2023,4
2024-01-01,Berlin,Finance,108,12,80,12,10,55,0.2741113709823919,0.4972641265027201,1,0.2857142857142857,1.0,411,115.22222222222223,0.6972621538994651,1.0,-68,-0.85,2024,1
2024-11-01,Lyon,Finance,292,132,54,6,10,38,0.0,0.198186465400252,1,1.1578947368421053,2.0,520,155.0,0.6062587820113088,0.045454545454545456,78,1.4444444444444444,2024,4
2025-01-01,Paris,It,217,104,178,43,10,79,0.0,1.0,1,0.07407407407407407,1.0,440,169.85,0.7548383937481372,0.41346153846153844,-74,-0.4157303370786517,2025,1
2025-11-01,Lyon,Operations,109,105,97,13,10,5,0.3093246764473842,1.0,1,1.25,2.0,255,140.9,0.7782414415374647,0.12380952380952381,8,0.08247422680412371,2025,4
2025-06-01,Lyon,Finance,145,122,109,10,10,62,0.34958586448749,0.6706778089905844,1,1.425,1.0,522,128.8235294117647,0.6357853215801861,0.08196721311475409,13,0.11926605504587157,2025,2
2024-05-01,Lyon,Operations,202,157,167,31,10,41,0.0,1.0,1,1.4705882352941178,1.0,217,162.85714285714286,0.8355950525814997,0.19745222929936307,-10,-0.059880239520958084,2024,2
2024-08-01,Madrid,Finance,285,135,152,50,10,62,0.2229609994420078,1.0,1,1.3333333333333333,1.0,375,161.14285714285714,0.6986636245890584,0.37037037037037035,-17,-0.1118421052631579,2024,3
2025-01-01,Paris,It,136,10,190,10,10,-6,0.0,0.2095356920512711,1,0.0,1.0,440,169.85,0.7548383937481372,1.0,-180,-0.9473684210526315,2025,1
2024-10-01,Paris,It,151,196,149,5,10,25,0.0,0.565478446860129,1,,,687,127.38709677419355,0.565139845380063,0.025510204081632654,47,0.31543624161073824,2024,4
2024-01-01,Berlin,Hr,198,-8,124,-8,9,-4,0.0,0.2820423468140824,0,0.8333333333333333,2.0,323,85.9,0.6369153157907479,1.0,-132,-1.064516129032258,2024,1
2024-07-01,Madrid,Finance,180,35,90,5,10,50,0.109234867430764,1.0,1,2.0,1.0,116,125.0,0.8195036733819581,0.14285714285714285,-55,-0.6111111111111112,2024,3
2025-12-01,Madrid,It,112,79,37,23,10,18,0.0060302320398998,0.5809966420766197,1,0.14285714285714285,2.0,332,167.63636363636363,0.8578301827455885,0.2911392405063291,42,1.135135135135135,2025,4
2023-12-01,Paris,It,233,68,136,8,1,56,0.0,1.0,1,2.0,1.0,632,127.33333333333333,0.6149225124298476,0.11764705882352941,-68,-0.5,2023,4
2024-07-01,Madrid,Hr,285,116,36,1,10,19,0.0,1.0,0,0.16666666666666666,1.0,81,159.16666666666666,0.48635214002114235,0.008620689655172414,80,2.2222222222222223,2024,3
2023-12-01,Lyon,Hr,200,42,4,37,10,29,0.0330323283271726,0.6191285155726582,0,0.3549315268065268,3.0,207,134.0,0.6601577905746183,0.8809523809523809,38,9.5,2023,4
2023-09-01,Madrid,Operations,227,137,81,13,10,20,0.0,1.0,1,,1.0,199,140.33333333333334,0.8359324866195887,0.0948905109489051,56,0.691358024691358,2023,3
2023-07-01,Lyon,It,147,176,149,50,10,37,0.0,0.6129211110914397,1,,,639,153.11111111111111,0.7141447087565008,0.2840909090909091,27,0.18120805369127516,2023,3
2025-04-01,Paris,Finance,259,10,109,10,10,-5,0.3110613405074353,0.3206019827244063,1,0.8125,1.0,717,161.71428571428572,0.6620948744346694,1.0,-99,-0.908256880733945,2025,2
2024-02-01,Paris,It,110,79,139,29,10,51,0.0464667332413388,0.7939092471605635,1,0.11764705882352941,1.0,543,159.27272727272728,0.7218180881875044,0.3670886075949367,-60,-0.4316546762589928,2024,1
2025-07-01,Lyon,Finance,180,102,59,54,10,18,0.264870648978813,0.5985578006825971,1,0.6428571428571429,1.0,646,130.3793103448276,0.7398944094124952,0.5294117647058824,43,0.7288135593220338,2025,3
2024-07-01,Lyon,It,104,40,171,26,10,-2,0.0532252391974683,0.1875022622913446,1,,1.0,549,140.08695652173913,0.590096113052903,0.65,-131,-0.7660818713450293,2024,3
2024-04-01,Berlin,Finance,105,142,149,35,0,43,0.0,0.0347879153691862,1,1.4,1.0,485,126.3,0.7735579214969157,0.24647887323943662,-7,-0.04697986577181208,2024,2
2023-05-01,Paris,Finance,216,57,5,45,10,73,0.0365578594106945,1.0,1,,,533,174.3181818181818,0.7713854143910304,0.7894736842105263,52,10.4,2023,2
2025-11-01,Madrid,Hr,248,105,26,30,10,0,0.3316794463932365,1.0,0,0.6,1.0,201,145.44444444444446,0.4751802746030351,0.2857142857142857,79,3.0384615384615383,2025,4
2023-12-01,Paris,Hr,141,127,54,52,10,8,0.0,0.6607117789414101,0,0.65,2.0,296,166.91666666666666,0.6920070730686039,0.4094488188976378,73,1.3518518518518519,2023,4
2025-01-01,Paris,It,180,184,142,41,10,63,0.3371820555242893,0.0981106160254237,1,,,440,169.85,0.7548383937481372,0.22282608695652173,42,0.29577464788732394,2025,1
2024-09-01,Berlin,It,254,72,63,5,10,-6,0.1940366766273768,1.0,1,1.0,1.0,293,145.91666666666666,0.7489397750537554,0.06944444444444445,9,0.14285714285714285,2024,3
2025-12-01,Lyon,Finance,102,84,16,42,10,76,0.3973801735613246,1.0,1,1.4111111111111112,2.0,372,155.41176470588235,0.5845495371712621,0.5,68,4.25,2025,4
2024-11-01,Berlin,It,159,126,2,44,10,59,0.3496705926879207,0.48547962923624,1,2.0,1.0,725,169.51724137931035,0.6732307356512579,0.3492063492063492,124,62.0,2024,4
2024-04-01,Lyon,Finance,293,18,9,18,10,7,0.3213714282472031,0.3330229093675709,1,0.625,2.0,473,138.42857142857142,0.6689857996812044,1.0,9,1.0,2024,2
2024-02-01,Madrid,It,192,154,190,17,2,10,0.0,0.5055848988180656,1,0.3235294117647059,2.0,313,152.0,0.7281294765341055,0.11038961038961038,-36,-0.18947368421052632,2024,1
2025-07-01,Lyon,Hr,148,99,62,51,10,4,0.0,1.0,0,0.9128787878787878,3.0,303,102.33333333333333,0.6742853023839515,0.5151515151515151,37,0.5967741935483871,2025,3
2023-05-01,Berlin,Hr,133,60,88,13,10,48,0.0248462481332918,0.6269416925003151,0,,,286,140.23076923076923,0.7118302429175482,0.21666666666666667,-28,-0.3181818181818182,2023,2
2025-11-01,Paris,Finance,136,27,189,27,10,63,0.2198935530113684,0.9812368952266286,1,1.0555555555555556,2.0,731,102.73076923076923,0.7094003256677861,1.0,-162,-0.8571428571428571,2025,4
2024-11-01,Lyon,Finance,141,116,84,19,10,-5,0.1891844750052432,0.1115326458633366,1,,,520,155.0,0.6062587820113088,0.16379310344827586,32,0.38095238095238093,2024,4
2025-05-01,Madrid,Hr,292,61,103,53,10,13,0.0,0.4223083627220581,0,,,62,189.5,0.8810570912800587,0.8688524590163934,-42,-0.4077669902912621,2025,2
2023-11-01,Berlin,It,287,48,136,48,10,49,0.2421014530144716,0.3420388160022485,1,,,680,150.9047619047619,0.734594820788757,1.0,-88,-0.6470588235294118,2023,4
2024-06-01,Berlin,It,100,174,151,10,10,17,0.0,0.0939363619107587,1,,,578,134.08,0.7807112980152214,0.05747126436781609,23,0.152317880794702,2024,2
2023-12-01,Paris,Operations,286,177,31,52,10,63,0.0738599162198015,0.180918616749944,1,0.7407407407407407,1.0,227,108.38461538461539,0.7753240635889218,0.2937853107344633,146,4.709677419354839,2023,4
2023-09-01,Madrid,Finance,231,17,2,17,10,12,0.1472437091043144,0.6249065115089603,1,,,285,158.8181818181818,0.8613959951897794,1.0,15,7.5,2023,3
2023-10-01,Berlin,Finance,202,145,160,39,4,68,0.3224094421232158,0.8370072738879933,1,,,243,140.46153846153845,0.7805530094447353,0.2689655172413793,-15,-0.09375,2023,4
2024-05-01,Paris,Finance,241,35,170,3,3,35,0.1787932213688068,0.4678782657530556,1,2.0,1.0,686,159.0,0.7956400124319318,0.08571428571428572,-135,-0.7941176470588235,2024,2
2023-07-01,Paris,Finance,209,60,108,43,10,26,0.3729062351025216,0.6292525123589002,1,0.9389140271493213,2.0,392,138.3684210526316,0.6972806798172217,0.7166666666666667,-48,-0.4444444444444444,2023,3
2024-01-01,Paris,Operations,245,184,139,5,10,3,0.3966961586295613,1.0,1,1.4,1.0,458,114.33333333333333,0.844399986450317,0.02717391304347826,45,0.3237410071942446,2024,1
2023-09-01,Lyon,Hr,133,172,92,22,10,37,0.1052934718311642,0.3707802444172278,0,1.75,2.0,396,134.78571428571428,0.5615747857269441,0.12790697674418605,80,0.8695652173913043,2023,3
2025-03-01,Berlin,Finance,100,27,102,27,10,67,0.0,0.0511835770254455,1,0.8356227106227107,3.0,384,182.66666666666666,0.6417596151206856,1.0,-75,-0.7352941176470589,2025,1
2023-02-01,Paris,Finance,152,106,96,56,10,60,0.0,0.3854832266776937,1,,,534,135.76190476190476,0.7210321677782917,0.5283018867924528,10,0.10416666666666667,2023,1
2023-05-01,Berlin,Finance,121,97,159,57,10,25,0.313388897304443,1.0,1,0.3684210526315789,1.0,392,144.66666666666666,0.8741055713552045,0.5876288659793815,-62,-0.389937106918239,2023,2
2025-05-01,Lyon,Hr,288,135,147,7,10,71,0.0999100719417955,0.0270378497165778,0,2.0,1.0,365,152.30769230769232,0.8474212067502924,0.05185185185185185,-12,-0.08163265306122448,2025,2
2024-07-01,Paris,It,249,193,194,29,0,49,0.0200762120986085,0.1934094743175858,1,1.325,2.0,386,135.64285714285714,0.6871890225226124,0.15025906735751296,-1,-0.005154639175257732,2024,3
2023-08-01,Berlin,Finance,277,84,67,35,5,43,0.0,0.0976209156016671,1,0.5,1.0,403,123.52631578947368,0.7095582345063807,0.4166666666666667,17,0.2537313432835821,2023,3
2023-01-01,Berlin,It,115,52,144,51,10,68,0.0,0.5653904323208068,1,2.0,1.0,528,156.56,0.7507558281271962,0.9807692307692307,-92,-0.6388888888888888,2023,1
2024-10-01,Berlin,Operations,255,92,146,41,10,52,0.0,0.9716218115878632,1,,,203,79.125,0.6639161065895905,0.44565217391304346,-54,-0.3698630136986301,2024,4
2024-05-01,Madrid,It,218,-6,131,-6,10,37,0.0,1.0,1,0.5,1.0,293,109.66666666666667,0.6560138772614491,1.0,-137,-1.0458015267175573,2024,2
2023-07-01,Berlin,Finance,185,161,92,46,10,11,0.1868837071836613,1.0,1,,,463,122.61111111111111,0.6673704174804237,0.2857142857142857,69,0.75,2023,3
2025-01-01,Berlin,Finance,297,146,16,4,10,32,0.0311259684595377,0.3760588696357772,1,1.1555555555555557,2.0,293,109.93333333333334,0.607303556880166,0.0273972602739726,130,8.125,2025,1
2023-04-01,Berlin,Finance,141,96,191,2,10,30,0.368690687098917,0.9522599143096772,1,,,346,147.0,0.8466813247655229,0.020833333333333332,-95,-0.4973821989528796,2023,2
2025-12-01,Berlin,Operations,293,131,21,14,10,6,0.2009022565728371,0.9957669354749332,1,2.0,1.0,325,120.15384615384616,0.5295289244050414,0.10687022900763359,110,5.238095238095238,2025,4
2023-06-01,Lyon,Operations,170,47,193,1,10,52,0.318385994798601,0.1357687081107447,1,0.45,2.0,366,138.27272727272728,0.6611966379454381,0.02127659574468085,-146,-0.7564766839378239,2023,2
2025-07-01,Madrid,Finance,216,161,169,1,10,79,0.0,0.6407013681991793,1,,,277,113.0,0.8430068048001294,0.006211180124223602,-8,-0.047337278106508875,2025,3
2024-07-01,Lyon,Finance,262,135,172,56,10,68,0.0703095218238923,0.466874905777947,1,,,673,158.2962962962963,0.8175074595734851,0.4148148148148148,-37,-0.21511627906976744,2024,3
2025-03-01,Lyon,Hr,119,-4,10,-4,10,7,0.0,0.2356708996911315,0,0.8666666666666667,1.0,433,123.61538461538461,0.7348137269628262,1.0,-14,-1.4,2025,1
2023-10-01,Paris,Hr,207,76,180,53,10,61,0.3370080985906988,0.0880074764389064,0,1.4375,2.0,330,157.78571428571428,0.4901204841942139,0.6973684210526315,-104,-0.5777777777777777,2023,4
2025-02-01,Lyon,It,229,86,187,45,10,-8,0.0,0.0407036596157591,1,1.0,1.0,296,196.0,0.48534323637340715,0.5232558139534884,-101,-0.5401069518716578,2025,1
2024-07-01,Paris,Finance,106,179,28,29,10,43,0.2832528863829874,1.0,1,1.0,1.0,528,144.875,0.7629688265184201,0.16201117318435754,151,5.392857142857143,2024,3
2023-03-01,Berlin,Finance,276,34,19,34,10,3,0.3542866368610479,0.4959636793585605,1,0.7982456140350876,2.0,767,169.28571428571428,0.7053693147942911,1.0,15,0.7894736842105263,2023,1
2024-01-01,Lyon,Finance,108,5,4,4,4,23,0.0651329826007304,0.7396112710780025,1,0.2857142857142857,1.0,454,125.80952380952381,0.7925489114405165,0.8,1,0.25,2024,1
2025-04-01,Paris,Finance,126,53,152,29,0,-10,0.033616548862752,0.4374484609042686,1,,,717,161.71428571428572,0.6620948744346694,0.5471698113207547,-99,-0.6513157894736842,2025,2
2024-08-01,Paris,Finance,229,26,33,26,10,37,0.1600706190041314,0.2487837946951793,1,,,425,137.0,0.7256876752744895,1.0,-7,-0.21212121212121213,2024,3
2025-04-01,Paris,Finance,184,142,139,9,10,-1,0.2441980067936875,0.39195050404768,1,2.0,2.0,717,161.71428571428572,0.6620948744346694,0.06338028169014084,3,0.02158273381294964,2025,2
2023-08-01,Paris,Operations,295,-2,27,-2,10,72,0.1873659363093839,0.2549791431482204,1,2.0,1.0,490,162.45,0.718468087939919,1.0,-29,-1.0740740740740742,2023,3
2023-01-01,Berlin,It,159,172,97,23,10,0,0.0,1.0,1,1.368421052631579,1.0,528,156.56,0.7507558281271962,0.13372093023255813,75,0.7731958762886598,2023,1
2023-03-01,Lyon,Finance,211,145,5,18,10,55,0.2715611685470439,1.0,1,,,663,152.33333333333334,0.6725397806209132,0.12413793103448276,140,28.0,2023,1
2024-01-01,Berlin,It,185,126,18,29,10,-8,0.0,0.6517524591089352,1,1.4871794871794872,3.0,580,128.07692307692307,0.7014222518512457,0.23015873015873015,108,6.0,2024,1
2025-04-01,Berlin,Hr,276,129,11,24,10,4,0.0698057865766054,1.0,0,0.4107142857142857,2.0,283,164.5,0.7005371972523697,0.18604651162790697,118,10.727272727272727,2025,2
2025-01-01,Berlin,It,229,135,24,10,10,48,0.0,0.6386803648760155,1,,,603,140.41666666666666,0.7198496830343618,0.07407407407407407,111,4.625,2025,1
2025-09-01,Berlin,Hr,244,79,12,48,10,53,0.3567444961688141,0.670172700223514,0,0.8333333333333334,1.0,248,134.07692307692307,0.5889507420303599,0.6075949367088608,67,5.583333333333333,2025,3
2023-06-01,Madrid,Finance,182,173,75,34,10,36,0.1012649230652758,0.7276735098445406,1,2.0,1.0,198,135.125,0.7131968410588352,0.19653179190751446,98,1.3066666666666666,2023,2
2025-08-01,Lyon,Finance,203,63,2,0,10,-9,0.1132963222175279,1.0,1,2.0,1.0,345,175.0,0.7111044015861123,0.0,61,30.5,2025,3
2024-09-01,Lyon,Hr,187,175,23,16,10,19,0.0,1.0,0,,,261,168.0,0.5628571297971168,0.09142857142857143,152,6.608695652173913,2024,3
